Year,Id,Depth (m),Latitude (Decimal degrees),Longtitude (Decimal degrees),sea_level_rise (mm),Sattelite type
2016,2247,0,-2.548926,118.0148634,0.87,Jason-3
2016,2251,0,-2.548926,118.0148634,-18.45,Jason-2
2016,2513,0,-2.548926,118.0148634,-22.4,Jason-2
2016,252,0,-2.548926,118.0148634,-6.68,Jason-3
2016,2786,0,-2.548926,118.0148634,-13.08,Jason-3
2016,2789,0,-2.548926,118.0148634,-24.86,Jason-2
2016,3061,0,-2.548926,118.0148634,-24.61,Jason-3
2016,3064,0,-2.548926,118.0148634,-35.74,Jason-2
2016,3336,0,-2.548926,118.0148634,-26.76,Jason-3
2016,334,0,-2.548926,118.0148634,-26.48,Jason-2
2016,3609,0,-2.548926,118.0148634,4.78,Jason-3
2016,3612,0,-2.548926,118.0148634,3.05,Jason-2
2016,3877,0,-2.548926,118.0148634,28.68,Jason-3
2016,388,0,-2.548926,118.0148634,29.81,Jason-2
2016,415,0,-2.548926,118.0148634,71.1,Jason-2
2016,4422,0,-2.548926,118.0148634,74.19,Jason-3
2016,4425,0,-2.548926,118.0148634,81.7,Jason-2
2016,4699,0,-2.548926,118.0148634,84.81,Jason-3
2016,4701,0,-2.548926,118.0148634,96.39,Jason-2
2016,4968,0,-2.548926,118.0148634,81.96,Jason-3
2016,4969,0,-2.548926,118.0148634,89.21,Jason-2
2016,5234,0,-2.548926,118.0148634,59.1,Jason-3
2016,5235,0,-2.548926,118.0148634,70.3,Jason-2
2016,5511,0,-2.548926,118.0148634,55.55,Jason-3
2016,5513,0,-2.548926,118.0148634,65.25,Jason-2
2016,5778,0,-2.548926,118.0148634,50.88,Jason-3
2016,5783,0,-2.548926,118.0148634,56.02,Jason-2
2016,6051,0,-2.548926,118.0148634,53.18,Jason-3
2016,6053,0,-2.548926,118.0148634,62.12,Jason-2
2016,632,0,-2.548926,118.0148634,61.72,Jason-3
2016,6323,0,-2.548926,118.0148634,69.66,Jason-2
2016,659,0,-2.548926,118.0148634,70.95,Jason-3
2016,6593,0,-2.548926,118.0148634,80.34,Jason-2
2016,6861,0,-2.548926,118.0148634,85.42,Jason-3
2016,6866,0,-2.548926,118.0148634,97.17,Jason-2
2016,7127,0,-2.548926,118.0148634,90.33,Jason-3
2016,7136,0,-2.548926,118.0148634,98.05,Jason-2
2016,7406,0,-2.548926,118.0148634,117.24,Jason-2
2016,768,0,-2.548926,118.0148634,99.35,Jason-3
2016,7898,0,-2.548926,118.0148634,87.02,Jason-2
2016,7948,0,-2.548926,118.0148634,82.21,Jason-3
2016,8076,0,-2.548926,118.0148634,104.06,Jason-2
2016,8227,0,-2.548926,118.0148634,84.06,Jason-3
2016,8348,0,-2.548926,118.0148634,110.75,Jason-2
2016,8492,0,-2.548926,118.0148634,99.01,Jason-3
2016,8625,0,-2.548926,118.0148634,103.49,Jason-2
2016,8769,0,-2.548926,118.0148634,86.39,Jason-3
2016,8896,0,-2.548926,118.0148634,86.1,Jason-2
2016,9038,0,-2.548926,118.0148634,73.81,Jason-3
2016,9164,0,-2.548926,118.0148634,72.23,Jason-2
2016,9288,0,-2.548926,118.0148634,54.49,Jason-3
2016,9437,0,-2.548926,118.0148634,72.19,Jason-2
2016,9581,0,-2.548926,118.0148634,73.57,Jason-3
2016,9704,0,-2.548926,118.0148634,96.58,Jason-2
2016,9851,0,-2.548926,118.0148634,103.39,Jason-3
2016,9976,0,-2.548926,118.0148634,85.72,Jason-2
2017,122,0,-2.548926,118.0148634,88.76,Jason-3
2017,247,0,-2.548926,118.0148634,64.33,Jason-2
2017,39,0,-2.548926,118.0148634,63.61,Jason-3
2017,52,0,-2.548926,118.0148634,65.65,Jason-2
2017,667,0,-2.548926,118.0148634,53.41,Jason-3
2017,793,0,-2.548926,118.0148634,47.81,Jason-2
2017,935,0,-2.548926,118.0148634,58.81,Jason-3
2017,1063,0,-2.548926,118.0148634,57.69,Jason-2
2017,1209,0,-2.548926,118.0148634,76.77,Jason-3
2017,1334,0,-2.548926,118.0148634,66.89,Jason-2
2017,148,0,-2.548926,118.0148634,62.08,Jason-3
2017,1611,0,-2.548926,118.0148634,35.66,Jason-2
2017,1752,0,-2.548926,118.0148634,55.92,Jason-3
2017,1879,0,-2.548926,118.0148634,29.38,Jason-2
2017,2028,0,-2.548926,118.0148634,64.09,Jason-3
2017,2038,0,-2.548926,118.0148634,-37.42,Jason-2
2017,2292,0,-2.548926,118.0148634,76.25,Jason-3
2017,25,0,-2.548926,118.0148634,66.95,Jason-2
2017,2564,0,-2.548926,118.0148634,70.65,Jason-3
2017,2694,0,-2.548926,118.0148634,67.74,Jason-2
2017,2835,0,-2.548926,118.0148634,76.64,Jason-3
2017,2957,0,-2.548926,118.0148634,73.13,Jason-2
2017,311,0,-2.548926,118.0148634,77.67,Jason-3
2017,3233,0,-2.548926,118.0148634,71.33,Jason-2
2017,3384,0,-2.548926,118.0148634,77.49,Jason-3
2017,352,0,-2.548926,118.0148634,40.67,Jason-2
2017,365,0,-2.548926,118.0148634,51.48,Jason-3
2017,3711,0,-2.548926,118.0148634,38.65,Jason-2
2017,3927,0,-2.548926,118.0148634,55.86,Jason-3
2017,4199,0,-2.548926,118.0148634,54.97,Jason-3
2017,4469,0,-2.548926,118.0148634,49.64,Jason-3
2017,4736,0,-2.548926,118.0148634,48.77,Jason-3
2017,5012,0,-2.548926,118.0148634,64.83,Jason-3
2017,5279,0,-2.548926,118.0148634,68.79,Jason-3
2017,5557,0,-2.548926,118.0148634,59.42,Jason-3
2017,5825,0,-2.548926,118.0148634,62.43,Jason-3
2017,6096,0,-2.548926,118.0148634,63.57,Jason-3
2017,637,0,-2.548926,118.0148634,55.01,Jason-3
2017,6639,0,-2.548926,118.0148634,56.88,Jason-3
2017,6908,0,-2.548926,118.0148634,53.44,Jason-3
2017,7177,0,-2.548926,118.0148634,59.04,Jason-3
2017,7453,0,-2.548926,118.0148634,95.24,Jason-3
2017,7728,0,-2.548926,118.0148634,92.18,Jason-3
2017,7999,0,-2.548926,118.0148634,102.41,Jason-3
2017,8265,0,-2.548926,118.0148634,109.36,Jason-3
2017,8534,0,-2.548926,118.0148634,93.4,Jason-3
2017,8813,0,-2.548926,118.0148634,85.11,Jason-3
2017,9084,0,-2.548926,118.0148634,78.6,Jason-3
2017,935,0,-2.548926,118.0148634,88.69,Jason-3
2017,9623,0,-2.548926,118.0148634,87.22,Jason-3
2017,9896,0,-2.548926,118.0148634,81.74,Jason-3
2018,17,0,-2.548926,118.0148634,69.94,Jason-3
2018,437,0,-2.548926,118.0148634,89.55,Jason-3
2018,711,0,-2.548926,118.0148634,99.82,Jason-3
2018,979,0,-2.548926,118.0148634,87.3,Jason-3
2018,1254,0,-2.548926,118.0148634,76.6,Jason-3
2018,1523,0,-2.548926,118.0148634,84.31,Jason-3
2018,1799,0,-2.548926,118.0148634,84.72,Jason-3
2018,2068,0,-2.548926,118.0148634,91.5,Jason-3
2018,2339,0,-2.548926,118.0148634,88.27,Jason-3
2018,2605,0,-2.548926,118.0148634,91.72,Jason-3
2018,2881,0,-2.548926,118.0148634,63.52,Jason-3
2018,3157,0,-2.548926,118.0148634,55.31,Jason-3
2018,3421,0,-2.548926,118.0148634,57.41,Jason-3
2018,37,0,-2.548926,118.0148634,43.93,Jason-3
2018,3968,0,-2.548926,118.0148634,46.21,Jason-3
2018,4242,0,-2.548926,118.0148634,52.31,Jason-3
2018,4511,0,-2.548926,118.0148634,67.64,Jason-3
2018,4783,0,-2.548926,118.0148634,48.28,Jason-3
2018,5056,0,-2.548926,118.0148634,53.99,Jason-3
2018,5326,0,-2.548926,118.0148634,65.7,Jason-3
2018,5596,0,-2.548926,118.0148634,71.57,Jason-3
2018,587,0,-2.548926,118.0148634,73.47,Jason-3
2018,6144,0,-2.548926,118.0148634,61.4,Jason-3
2018,6411,0,-2.548926,118.0148634,56.34,Jason-3
2018,6684,0,-2.548926,118.0148634,58.46,Jason-3
2018,6955,0,-2.548926,118.0148634,36.16,Jason-3
2018,7228,0,-2.548926,118.0148634,24.92,Jason-3
2018,7496,0,-2.548926,118.0148634,29.45,Jason-3
2018,7762,0,-2.548926,118.0148634,31.11,Jason-3
2018,8045,0,-2.548926,118.0148634,25.47,Jason-3
2018,831,0,-2.548926,118.0148634,16.57,Jason-3
2018,8586,0,-2.548926,118.0148634,8.59,Jason-3
2018,8854,0,-2.548926,118.0148634,27.92,Jason-3
2018,9122,0,-2.548926,118.0148634,23.35,Jason-3
2018,9401,0,-2.548926,118.0148634,18.04,Jason-3
2018,9668,0,-2.548926,118.0148634,28.09,Jason-3
2018,9941,0,-2.548926,118.0148634,20.87,Jason-3
2019,212,0,-2.548926,118.0148634,18.87,Jason-3
2019,483,0,-2.548926,118.0148634,9.64,Jason-3
2019,759,0,-2.548926,118.0148634,40.31,Jason-3
2019,1026,0,-2.548926,118.0148634,55.77,Jason-3
2019,1297,0,-2.548926,118.0148634,26.59,Jason-3
2019,1457,0,-2.548926,118.0148634,-14.41,Jason-3
2019,1869,0,-2.548926,118.0148634,41.89,Jason-3
2019,211,0,-2.548926,118.0148634,53.75,Jason-3
2019,238,0,-2.548926,118.0148634,49.26,Jason-3
2019,2592,0,-2.548926,118.0148634,51.18,Jason-3
2019,2929,0,-2.548926,118.0148634,35.33,Jason-3
2019,3193,0,-2.548926,118.0148634,26.74,Jason-3
2019,3471,0,-2.548926,118.0148634,34.84,Jason-3
2019,3749,0,-2.548926,118.0148634,18.68,Jason-3
2019,4015,0,-2.548926,118.0148634,2.56,Jason-3
2019,4283,0,-2.548926,118.0148634,-27.1,Jason-3
2019,4559,0,-2.548926,118.0148634,2.06,Jason-3
2019,4826,0,-2.548926,118.0148634,5.35,Jason-3
2019,5102,0,-2.548926,118.0148634,8.1,Jason-3
2019,5371,0,-2.548926,118.0148634,-15.39,Jason-3
2019,5643,0,-2.548926,118.0148634,-11.73,Jason-3
2019,5914,0,-2.548926,118.0148634,-13.96,Jason-3
2019,6184,0,-2.548926,118.0148634,-15.3,Jason-3
2019,6456,0,-2.548926,118.0148634,-4.83,Jason-3
2019,6727,0,-2.548926,118.0148634,-17.4,Jason-3
2019,6997,0,-2.548926,118.0148634,-13.36,Jason-3
2019,7271,0,-2.548926,118.0148634,-22.06,Jason-3
2019,7543,0,-2.548926,118.0148634,-20.97,Jason-3
2019,7812,0,-2.548926,118.0148634,-17.44,Jason-3
2019,8083,0,-2.548926,118.0148634,-10.24,Jason-3
2019,8359,0,-2.548926,118.0148634,-16.91,Jason-3
2019,8628,0,-2.548926,118.0148634,5.04,Jason-3
2019,8904,0,-2.548926,118.0148634,-9.53,Jason-3
2019,9168,0,-2.548926,118.0148634,-20.64,Jason-3
2019,9445,0,-2.548926,118.0148634,-23.84,Jason-3
2019,9715,0,-2.548926,118.0148634,-35.49,Jason-3
2019,9987,0,-2.548926,118.0148634,-20.14,Jason-3
2020,258,0,-2.548926,118.0148634,-26.13,Jason-3
2020,528,0,-2.548926,118.0148634,5.18,Jason-3
2020,745,0,-2.548926,118.0148634,2.31,Jason-3
2020,1146,0,-2.548926,118.0148634,54.9,Jason-3
2020,134,0,-2.548926,118.0148634,33.3,Jason-3
2020,1612,0,-2.548926,118.0148634,29.52,Jason-3
2020,1887,0,-2.548926,118.0148634,27.47,Jason-3
2020,2156,0,-2.548926,118.0148634,26.97,Jason-3
2020,2427,0,-2.548926,118.0148634,39.36,Jason-3
2020,2699,0,-2.548926,118.0148634,55.98,Jason-3
2020,2972,0,-2.548926,118.0148634,59.16,Jason-3
2020,3244,0,-2.548926,118.0148634,43.6,Jason-3
2020,3519,0,-2.548926,118.0148634,41.04,Jason-3
2020,3782,0,-2.548926,118.0148634,49.04,Jason-3
2020,406,0,-2.548926,118.0148634,74.97,Jason-3
2020,433,0,-2.548926,118.0148634,75.7,Jason-3
2020,4591,0,-2.548926,118.0148634,76.74,Jason-3
2020,4873,0,-2.548926,118.0148634,63.85,Jason-3
2020,5142,0,-2.548926,118.0148634,60.4,Jason-3
2020,5416,0,-2.548926,118.0148634,78.39,Jason-3
2020,5687,0,-2.548926,118.0148634,73.54,Jason-3
2020,5959,0,-2.548926,118.0148634,71.85,Jason-3
2020,6228,0,-2.548926,118.0148634,95.26,Jason-3
2020,6502,0,-2.548926,118.0148634,80,Jason-3
2020,6772,0,-2.548926,118.0148634,87.22,Jason-3
2020,7041,0,-2.548926,118.0148634,85.09,Jason-3
2020,7318,0,-2.548926,118.0148634,88.42,Jason-3
2020,7586,0,-2.548926,118.0148634,87.85,Jason-3
2020,7858,0,-2.548926,118.0148634,98.1,Jason-3
2020,8111,0,-2.548926,118.0148634,115.41,Jason-3
2020,841,0,-2.548926,118.0148634,122.01,Jason-3
2020,8672,0,-2.548926,118.0148634,102.52,Jason-3
2020,8948,0,-2.548926,118.0148634,95.46,Jason-3
2020,9214,0,-2.548926,118.0148634,110.94,Jason-3
2020,949,0,-2.548926,118.0148634,112.33,Jason-3
2020,9759,0,-2.548926,118.0148634,128.84,Jason-3
2021,28,0,-2.548926,118.0148634,120.44,Jason-3
2021,303,0,-2.548926,118.0148634,122.63,Jason-3
2021,574,0,-2.548926,118.0148634,142.87,Jason-3
2021,844,0,-2.548926,118.0148634,165.65,Jason-3
2021,1116,0,-2.548926,118.0148634,155.51,Jason-3
2021,1383,0,-2.548926,118.0148634,145.51,Jason-3
2021,1658,0,-2.548926,118.0148634,153.71,Jason-3
2021,1925,0,-2.548926,118.0148634,134.76,Jason-3
2021,22,0,-2.548926,118.0148634,129.95,Jason-3
2021,2473,0,-2.548926,118.0148634,129.53,Jason-3
2021,2745,0,-2.548926,118.0148634,153.85,Jason-3
2021,3012,0,-2.548926,118.0148634,135.53,Jason-3
2021,329,0,-2.548926,118.0148634,121.26,Jason-3
2021,3563,0,-2.548926,118.0148634,93.68,Jason-3
2021,3829,0,-2.548926,118.0148634,79.38,Jason-3
2021,41,0,-2.548926,118.0148634,80.16,Jason-3
2021,4372,0,-2.548926,118.0148634,90.06,Jason-3
2021,4647,0,-2.548926,118.0148634,108.54,Jason-3
2021,4918,0,-2.548926,118.0148634,115.07,Jason-3
2021,5186,0,-2.548926,118.0148634,111.4,Jason-3
2021,5468,0,-2.548926,118.0148634,133.22,Jason-3
2021,5729,0,-2.548926,118.0148634,133.82,Jason-3
2021,6002,0,-2.548926,118.0148634,127.67,Jason-3
2021,6269,0,-2.548926,118.0148634,116.33,Jason-3
2021,655,0,-2.548926,118.0148634,129.63,Jason-3
2021,6821,0,-2.548926,118.0148634,121.26,Jason-3
2021,709,0,-2.548926,118.0148634,127.99,Jason-3
2021,7359,0,-2.548926,118.0148634,125.09,Jason-3
2021,7637,0,-2.548926,118.0148634,146.52,Jason-3
2021,7905,0,-2.548926,118.0148634,141.96,Jason-3
2021,8174,0,-2.548926,118.0148634,133.1,Jason-3
2021,8442,0,-2.548926,118.0148634,126.78,Jason-3
2021,8723,0,-2.548926,118.0148634,132.21,Jason-3
2021,899,0,-2.548926,118.0148634,157.18,Jason-3
2021,9263,0,-2.548926,118.0148634,170.6,Jason-3
2021,9526,0,-2.548926,118.0148634,163.57,Jason-3
2021,9802,0,-2.548926,118.0148634,147.87,Jason-3
2022,75,0,-2.548926,118.0148634,124.87,Jason-3
2022,348,0,-2.548926,118.0148634,103.25,Jason-3
2022,62,0,-2.548926,118.0148634,113.71,Jason-3
2022,888,0,-2.548926,118.0148634,116.29,Jason-3
2022,1161,0,-2.548926,118.0148634,122.4,Jason-3
2022,1437,0,-2.548926,118.0148634,130.46,Jason-3
2022,1702,0,-2.548926,118.0148634,135.15,Jason-3
2022,1952,0,-2.548926,118.0148634,131.43,Jason-3
2022,2233,0,-2.548926,118.0148634,148,Jason-3
2022,2517,0,-2.548926,118.0148634,171.86,Jason-3
2022,3199,0,-2.548926,118.0148634,145.17,Jason-3
2022,3385,0,-2.548926,118.0148634,153.31,Jason-3
2022,3657,0,-2.548926,118.0148634,170.06,Jason-3
2022,3927,0,-2.548926,118.0148634,181.96,Jason-3
2022,4195,0,-2.548926,118.0148634,194.14,Jason-3
2022,447,0,-2.548926,118.0148634,182.28,Jason-3
2022,4744,0,-2.548926,118.0148634,167.04,Jason-3
2022,5015,0,-2.548926,118.0148634,153.73,Jason-3
2022,5284,0,-2.548926,118.0148634,155.84,Jason-3
2022,5555,0,-2.548926,118.0148634,148.67,Jason-3
2022,5824,0,-2.548926,118.0148634,149.91,Jason-3
2022,6053,0,-2.548926,118.0148634,157.4,Jason-3
