Year,Id,Depth (m),Latitude (Decimal degrees),Longtitude (Decimal degrees),sea_level_rise (mm),Sattelite type
2003,4374,0,-2.548926,118.0148634,-38.8,TOPEX/Poseidon
2003,4382,0,-2.548926,118.0148634,-36.43,Jason-1
2003,4648,0,-2.548926,118.0148634,-55.4,TOPEX/Poseidon
2003,4655,0,-2.548926,118.0148634,-48.53,Jason-1
2003,4917,0,-2.548926,118.0148634,-68,TOPEX/Poseidon
2003,4929,0,-2.548926,118.0148634,-64.03,Jason-1
2003,5184,0,-2.548926,118.0148634,-79.3,TOPEX/Poseidon
2003,52,0,-2.548926,118.0148634,-79.83,Jason-1
2003,546,0,-2.548926,118.0148634,-81,TOPEX/Poseidon
2003,5469,0,-2.548926,118.0148634,-82.03,Jason-1
2003,5734,0,-2.548926,118.0148634,-112,TOPEX/Poseidon
2003,574,0,-2.548926,118.0148634,-105.43,Jason-1
2003,6001,0,-2.548926,118.0148634,-97.7,TOPEX/Poseidon
2003,6015,0,-2.548926,118.0148634,-93.13,Jason-1
2003,6276,0,-2.548926,118.0148634,-81.3,TOPEX/Poseidon
2003,6287,0,-2.548926,118.0148634,-86.03,Jason-1
2003,6546,0,-2.548926,118.0148634,-81.9,TOPEX/Poseidon
2003,6556,0,-2.548926,118.0148634,-92.03,Jason-1
2003,6812,0,-2.548926,118.0148634,-83.9,TOPEX/Poseidon
2003,6824,0,-2.548926,118.0148634,-87.43,Jason-1
2003,7093,0,-2.548926,118.0148634,-68.3,TOPEX/Poseidon
2003,7102,0,-2.548926,118.0148634,-59.03,Jason-1
2003,736,0,-2.548926,118.0148634,-57.7,TOPEX/Poseidon
2003,7367,0,-2.548926,118.0148634,-40.63,Jason-1
2003,7633,0,-2.548926,118.0148634,-39.7,TOPEX/Poseidon
2003,7638,0,-2.548926,118.0148634,-32.63,Jason-1
2003,79,0,-2.548926,118.0148634,-21.8,TOPEX/Poseidon
2003,7912,0,-2.548926,118.0148634,-34.03,Jason-1
2003,8167,0,-2.548926,118.0148634,1.7,TOPEX/Poseidon
2003,8175,0,-2.548926,118.0148634,-2.43,Jason-1
2003,8446,0,-2.548926,118.0148634,-2.8,TOPEX/Poseidon
2003,8461,0,-2.548926,118.0148634,-15.53,Jason-1
2003,8711,0,-2.548926,118.0148634,-5.83,Jason-1
2003,8717,0,-2.548926,118.0148634,-13.7,TOPEX/Poseidon
2003,899,0,-2.548926,118.0148634,-7.7,TOPEX/Poseidon
2003,9116,0,-2.548926,118.0148634,-1.83,Jason-1
2003,9261,0,-2.548926,118.0148634,20.2,TOPEX/Poseidon
2003,9273,0,-2.548926,118.0148634,21.07,Jason-1
2003,9529,0,-2.548926,118.0148634,53,TOPEX/Poseidon
2003,9548,0,-2.548926,118.0148634,51.27,Jason-1
2003,9808,0,-2.548926,118.0148634,68.2,TOPEX/Poseidon
2003,9809,0,-2.548926,118.0148634,58.77,Jason-1
2004,76,0,-2.548926,118.0148634,43.7,TOPEX/Poseidon
2004,82,0,-2.548926,118.0148634,36.17,Jason-1
2004,343,0,-2.548926,118.0148634,34.5,TOPEX/Poseidon
2004,346,0,-2.548926,118.0148634,33.97,Jason-1
2004,61,0,-2.548926,118.0148634,-8.4,TOPEX/Poseidon
2004,62,0,-2.548926,118.0148634,4.27,Jason-1
2004,888,0,-2.548926,118.0148634,36.1,TOPEX/Poseidon
2004,901,0,-2.548926,118.0148634,43.17,Jason-1
2004,1129,0,-2.548926,118.0148634,57.47,Jason-1
2004,1163,0,-2.548926,118.0148634,59.6,TOPEX/Poseidon
2004,143,0,-2.548926,118.0148634,32.1,TOPEX/Poseidon
2004,149,0,-2.548926,118.0148634,36.07,Jason-1
2004,1702,0,-2.548926,118.0148634,34.2,TOPEX/Poseidon
2004,1712,0,-2.548926,118.0148634,31.07,Jason-1
2004,1975,0,-2.548926,118.0148634,69.3,TOPEX/Poseidon
2004,1991,0,-2.548926,118.0148634,54.67,Jason-1
2004,2244,0,-2.548926,118.0148634,72.8,TOPEX/Poseidon
2004,2252,0,-2.548926,118.0148634,65.97,Jason-1
2004,2511,0,-2.548926,118.0148634,59.67,Jason-1
2004,2524,0,-2.548926,118.0148634,60.2,TOPEX/Poseidon
2004,279,0,-2.548926,118.0148634,30,TOPEX/Poseidon
2004,2799,0,-2.548926,118.0148634,12.97,Jason-1
2004,3066,0,-2.548926,118.0148634,22.9,TOPEX/Poseidon
2004,3071,0,-2.548926,118.0148634,18.77,Jason-1
2004,3333,0,-2.548926,118.0148634,15.9,TOPEX/Poseidon
2004,3344,0,-2.548926,118.0148634,9.27,Jason-1
2004,3604,0,-2.548926,118.0148634,18.8,TOPEX/Poseidon
2004,3617,0,-2.548926,118.0148634,18.87,Jason-1
2004,3869,0,-2.548926,118.0148634,37.2,TOPEX/Poseidon
2004,3878,0,-2.548926,118.0148634,26.97,Jason-1
2004,4157,0,-2.548926,118.0148634,24.57,Jason-1
2004,4426,0,-2.548926,118.0148634,4.37,Jason-1
2004,4697,0,-2.548926,118.0148634,-41.43,Jason-1
2004,4722,0,-2.548926,118.0148634,-40.9,TOPEX/Poseidon
2004,4948,0,-2.548926,118.0148634,-67.8,TOPEX/Poseidon
2004,4971,0,-2.548926,118.0148634,-62.13,Jason-1
2004,5223,0,-2.548926,118.0148634,-48.3,TOPEX/Poseidon
2004,5239,0,-2.548926,118.0148634,-42.73,Jason-1
2004,5484,0,-2.548926,118.0148634,-77.2,TOPEX/Poseidon
2004,5516,0,-2.548926,118.0148634,-73.33,Jason-1
2004,5751,0,-2.548926,118.0148634,-85.7,TOPEX/Poseidon
2004,5781,0,-2.548926,118.0148634,-78.63,Jason-1
2004,6045,0,-2.548926,118.0148634,-84.3,TOPEX/Poseidon
2004,6055,0,-2.548926,118.0148634,-89.33,Jason-1
2004,6318,0,-2.548926,118.0148634,-107.1,TOPEX/Poseidon
2004,6326,0,-2.548926,118.0148634,-106.53,Jason-1
2004,6592,0,-2.548926,118.0148634,-97.3,TOPEX/Poseidon
2004,6597,0,-2.548926,118.0148634,-95.63,Jason-1
2004,686,0,-2.548926,118.0148634,-94.5,TOPEX/Poseidon
2004,6874,0,-2.548926,118.0148634,-83.03,Jason-1
2004,7129,0,-2.548926,118.0148634,-87.4,TOPEX/Poseidon
2004,7138,0,-2.548926,118.0148634,-77.63,Jason-1
2004,7408,0,-2.548926,118.0148634,-91.43,Jason-1
2004,741,0,-2.548926,118.0148634,-86.3,TOPEX/Poseidon
2004,7676,0,-2.548926,118.0148634,-54.3,TOPEX/Poseidon
2004,7684,0,-2.548926,118.0148634,-61.33,Jason-1
2004,7943,0,-2.548926,118.0148634,-33.5,TOPEX/Poseidon
2004,7951,0,-2.548926,118.0148634,-33.03,Jason-1
2004,8215,0,-2.548926,118.0148634,-34,TOPEX/Poseidon
2004,8228,0,-2.548926,118.0148634,-29.43,Jason-1
2004,8494,0,-2.548926,118.0148634,-38.9,TOPEX/Poseidon
2004,8502,0,-2.548926,118.0148634,-27.73,Jason-1
2004,8766,0,-2.548926,118.0148634,-35.2,TOPEX/Poseidon
2004,8775,0,-2.548926,118.0148634,-28.53,Jason-1
2004,9038,0,-2.548926,118.0148634,-20.3,TOPEX/Poseidon
2004,9045,0,-2.548926,118.0148634,-28.13,Jason-1
2004,9304,0,-2.548926,118.0148634,4,TOPEX/Poseidon
2004,9318,0,-2.548926,118.0148634,3.87,Jason-1
2004,9532,0,-2.548926,118.0148634,2.4,TOPEX/Poseidon
2004,9589,0,-2.548926,118.0148634,0.27,Jason-1
2004,9841,0,-2.548926,118.0148634,-0.3,TOPEX/Poseidon
2004,9856,0,-2.548926,118.0148634,1.47,Jason-1
2005,115,0,-2.548926,118.0148634,22.3,TOPEX/Poseidon
2005,131,0,-2.548926,118.0148634,26.67,Jason-1
2005,392,0,-2.548926,118.0148634,21.7,TOPEX/Poseidon
2005,666,0,-2.548926,118.0148634,49.2,TOPEX/Poseidon
2005,672,0,-2.548926,118.0148634,43.67,Jason-1
2005,927,0,-2.548926,118.0148634,35,TOPEX/Poseidon
2005,943,0,-2.548926,118.0148634,27.07,Jason-1
2005,1205,0,-2.548926,118.0148634,19.3,TOPEX/Poseidon
2005,1212,0,-2.548926,118.0148634,9.67,Jason-1
2005,1478,0,-2.548926,118.0148634,-7.7,TOPEX/Poseidon
2005,1484,0,-2.548926,118.0148634,-6.93,Jason-1
2005,1747,0,-2.548926,118.0148634,22.2,TOPEX/Poseidon
2005,1757,0,-2.548926,118.0148634,14.07,Jason-1
2005,2024,0,-2.548926,118.0148634,40.4,TOPEX/Poseidon
2005,2027,0,-2.548926,118.0148634,27.77,Jason-1
2005,229,0,-2.548926,118.0148634,22,TOPEX/Poseidon
2005,2298,0,-2.548926,118.0148634,12.07,Jason-1
2005,2562,0,-2.548926,118.0148634,6.7,TOPEX/Poseidon
2005,2576,0,-2.548926,118.0148634,4.27,Jason-1
2005,2838,0,-2.548926,118.0148634,17.9,TOPEX/Poseidon
2005,2841,0,-2.548926,118.0148634,20.07,Jason-1
2005,3101,0,-2.548926,118.0148634,-16,TOPEX/Poseidon
2005,3115,0,-2.548926,118.0148634,-10.23,Jason-1
2005,3368,0,-2.548926,118.0148634,-21.4,TOPEX/Poseidon
2005,338,0,-2.548926,118.0148634,-21.63,Jason-1
2005,3646,0,-2.548926,118.0148634,-16,TOPEX/Poseidon
2005,3663,0,-2.548926,118.0148634,-11.33,Jason-1
2005,3922,0,-2.548926,118.0148634,-21.9,TOPEX/Poseidon
2005,3929,0,-2.548926,118.0148634,-34.93,Jason-1
2005,4183,0,-2.548926,118.0148634,-45.7,TOPEX/Poseidon
2005,4202,0,-2.548926,118.0148634,-37.83,Jason-1
2005,4461,0,-2.548926,118.0148634,-24.9,TOPEX/Poseidon
2005,4469,0,-2.548926,118.0148634,-28.23,Jason-1
2005,4727,0,-2.548926,118.0148634,-27.3,TOPEX/Poseidon
2005,4742,0,-2.548926,118.0148634,-12.53,Jason-1
2005,5002,0,-2.548926,118.0148634,-47.1,TOPEX/Poseidon
2005,5014,0,-2.548926,118.0148634,-24.93,Jason-1
2005,5281,0,-2.548926,118.0148634,-36.4,TOPEX/Poseidon
2005,5287,0,-2.548926,118.0148634,-16.53,Jason-1
2005,5555,0,-2.548926,118.0148634,-61,TOPEX/Poseidon
2005,5559,0,-2.548926,118.0148634,-60.13,Jason-1
2005,5819,0,-2.548926,118.0148634,-54,TOPEX/Poseidon
2005,5831,0,-2.548926,118.0148634,-45.53,Jason-1
2005,6091,0,-2.548926,118.0148634,-55.7,TOPEX/Poseidon
2005,6095,0,-2.548926,118.0148634,-52.53,Jason-1
2005,6362,0,-2.548926,118.0148634,-78.6,TOPEX/Poseidon
2005,6384,0,-2.548926,118.0148634,-71.33,Jason-1
2005,663,0,-2.548926,118.0148634,-69.3,TOPEX/Poseidon
2005,6643,0,-2.548926,118.0148634,-59.73,Jason-1
2005,6896,0,-2.548926,118.0148634,-29.4,TOPEX/Poseidon
2005,6913,0,-2.548926,118.0148634,-20.33,Jason-1
2005,7129,0,-2.548926,118.0148634,-30.23,Jason-1
2005,7179,0,-2.548926,118.0148634,-25.3,TOPEX/Poseidon
2005,7451,0,-2.548926,118.0148634,-47,TOPEX/Poseidon
2005,7515,0,-2.548926,118.0148634,-51.93,Jason-1
2005,7652,0,-2.548926,118.0148634,-30,TOPEX/Poseidon
2005,7726,0,-2.548926,118.0148634,-15.93,Jason-1
2005,8003,0,-2.548926,118.0148634,15.77,Jason-1
2005,8278,0,-2.548926,118.0148634,34.47,Jason-1
2005,8541,0,-2.548926,118.0148634,37.87,Jason-1
2005,8809,0,-2.548926,118.0148634,51.37,Jason-1
2005,9081,0,-2.548926,118.0148634,70.27,Jason-1
2005,9356,0,-2.548926,118.0148634,62.37,Jason-1
2005,963,0,-2.548926,118.0148634,69.67,Jason-1
2005,99,0,-2.548926,118.0148634,86.17,Jason-1
2006,17,0,-2.548926,118.0148634,93.77,Jason-1
2006,447,0,-2.548926,118.0148634,102.77,Jason-1
2006,716,0,-2.548926,118.0148634,131.17,Jason-1
2006,989,0,-2.548926,118.0148634,113.67,Jason-1
2006,1265,0,-2.548926,118.0148634,95.37,Jason-1
2006,1533,0,-2.548926,118.0148634,83.07,Jason-1
2006,1803,0,-2.548926,118.0148634,91.87,Jason-1
2006,2072,0,-2.548926,118.0148634,101.37,Jason-1
2006,2342,0,-2.548926,118.0148634,119.27,Jason-1
2006,2612,0,-2.548926,118.0148634,140.57,Jason-1
2006,2891,0,-2.548926,118.0148634,123.07,Jason-1
2006,315,0,-2.548926,118.0148634,124.27,Jason-1
2006,3432,0,-2.548926,118.0148634,89.07,Jason-1
2006,37,0,-2.548926,118.0148634,58.17,Jason-1
2006,3964,0,-2.548926,118.0148634,48.87,Jason-1
2006,4248,0,-2.548926,118.0148634,25.07,Jason-1
2006,4518,0,-2.548926,118.0148634,-11.03,Jason-1
2006,4789,0,-2.548926,118.0148634,-10.23,Jason-1
2006,5062,0,-2.548926,118.0148634,-30.13,Jason-1
2006,5331,0,-2.548926,118.0148634,-50.53,Jason-1
2006,56,0,-2.548926,118.0148634,-55.23,Jason-1
2006,5875,0,-2.548926,118.0148634,-59.33,Jason-1
2006,6144,0,-2.548926,118.0148634,-75.73,Jason-1
2006,6414,0,-2.548926,118.0148634,-75.23,Jason-1
2006,669,0,-2.548926,118.0148634,-79.33,Jason-1
2006,6963,0,-2.548926,118.0148634,-83.23,Jason-1
2006,7233,0,-2.548926,118.0148634,-81.03,Jason-1
2006,7503,0,-2.548926,118.0148634,-68.43,Jason-1
2006,7773,0,-2.548926,118.0148634,-58.13,Jason-1
2006,8048,0,-2.548926,118.0148634,-51.53,Jason-1
2006,8242,0,-2.548926,118.0148634,-46.43,Jason-1
2006,8888,0,-2.548926,118.0148634,-31.03,Jason-1
2006,9126,0,-2.548926,118.0148634,-37.73,Jason-1
2006,9403,0,-2.548926,118.0148634,-27.63,Jason-1
2006,9677,0,-2.548926,118.0148634,-22.13,Jason-1
2006,9947,0,-2.548926,118.0148634,-11.63,Jason-1
2007,217,0,-2.548926,118.0148634,21.27,Jason-1
2007,487,0,-2.548926,118.0148634,24.97,Jason-1
2007,761,0,-2.548926,118.0148634,44.77,Jason-1
2007,1029,0,-2.548926,118.0148634,49.27,Jason-1
2007,1298,0,-2.548926,118.0148634,27.37,Jason-1
2007,1577,0,-2.548926,118.0148634,31.77,Jason-1
2007,1847,0,-2.548926,118.0148634,43.87,Jason-1
2007,2116,0,-2.548926,118.0148634,44.57,Jason-1
2007,239,0,-2.548926,118.0148634,50.57,Jason-1
2007,2653,0,-2.548926,118.0148634,56.67,Jason-1
2007,2931,0,-2.548926,118.0148634,52.47,Jason-1
2007,3202,0,-2.548926,118.0148634,44.87,Jason-1
2007,3477,0,-2.548926,118.0148634,35.57,Jason-1
2007,3746,0,-2.548926,118.0148634,37.67,Jason-1
2007,4019,0,-2.548926,118.0148634,26.87,Jason-1
2007,4294,0,-2.548926,118.0148634,-7.23,Jason-1
2007,456,0,-2.548926,118.0148634,-10.83,Jason-1
2007,4836,0,-2.548926,118.0148634,-19.23,Jason-1
2007,5109,0,-2.548926,118.0148634,-62.43,Jason-1
2007,5373,0,-2.548926,118.0148634,-79.43,Jason-1
2007,5646,0,-2.548926,118.0148634,-59.23,Jason-1
2007,5919,0,-2.548926,118.0148634,-42.03,Jason-1
2007,619,0,-2.548926,118.0148634,-45.43,Jason-1
2007,6464,0,-2.548926,118.0148634,-46.23,Jason-1
2007,6734,0,-2.548926,118.0148634,-49.53,Jason-1
2007,7007,0,-2.548926,118.0148634,-45.63,Jason-1
2007,7279,0,-2.548926,118.0148634,-15.73,Jason-1
2007,7547,0,-2.548926,118.0148634,-10.03,Jason-1
2007,7827,0,-2.548926,118.0148634,-2.63,Jason-1
2007,8085,0,-2.548926,118.0148634,12.27,Jason-1
2007,836,0,-2.548926,118.0148634,47.77,Jason-1
2007,863,0,-2.548926,118.0148634,74.77,Jason-1
2007,8904,0,-2.548926,118.0148634,100.67,Jason-1
2007,9173,0,-2.548926,118.0148634,99.77,Jason-1
2007,9446,0,-2.548926,118.0148634,89.27,Jason-1
2007,9721,0,-2.548926,118.0148634,100.27,Jason-1
2007,9991,0,-2.548926,118.0148634,178.37,Jason-1
2008,26,0,-2.548926,118.0148634,180.37,Jason-1
2008,533,0,-2.548926,118.0148634,124.17,Jason-1
2008,812,0,-2.548926,118.0148634,116.27,Jason-1
2008,1076,0,-2.548926,118.0148634,160.87,Jason-1
2008,1348,0,-2.548926,118.0148634,181.17,Jason-1
2008,1614,0,-2.548926,118.0148634,181.57,Jason-1
2008,1889,0,-2.548926,118.0148634,167.97,Jason-1
2008,2166,0,-2.548926,118.0148634,169.37,Jason-1
2008,2432,0,-2.548926,118.0148634,175.77,Jason-1
2008,2709,0,-2.548926,118.0148634,144.97,Jason-1
2008,2973,0,-2.548926,118.0148634,118.37,Jason-1
2008,3246,0,-2.548926,118.0148634,111.97,Jason-1
2008,3456,0,-2.548926,118.0148634,115.87,Jason-1
2008,3791,0,-2.548926,118.0148634,104.17,Jason-1
2008,4066,0,-2.548926,118.0148634,55.07,Jason-1
2008,4336,0,-2.548926,118.0148634,45.17,Jason-1
2008,4608,0,-2.548926,118.0148634,22.07,Jason-1
2008,4876,0,-2.548926,118.0148634,-11.03,Jason-1
2008,5147,0,-2.548926,118.0148634,-8.13,Jason-1
2008,5422,0,-2.548926,118.0148634,1.27,Jason-1
2008,5428,0,-2.548926,118.0148634,1.08,Jason-2
2008,5693,0,-2.548926,118.0148634,15.57,Jason-1
2008,5699,0,-2.548926,118.0148634,0.68,Jason-2
2008,5915,0,-2.548926,118.0148634,0.27,Jason-1
2008,5965,0,-2.548926,118.0148634,-9.62,Jason-2
2008,6238,0,-2.548926,118.0148634,-45.42,Jason-2
2008,6501,0,-2.548926,118.0148634,-11.32,Jason-2
2008,6507,0,-2.548926,118.0148634,-10.83,Jason-1
2008,678,0,-2.548926,118.0148634,18.97,Jason-1
2008,6781,0,-2.548926,118.0148634,21.08,Jason-2
2008,7051,0,-2.548926,118.0148634,31.47,Jason-1
2008,7052,0,-2.548926,118.0148634,35.88,Jason-2
2008,7322,0,-2.548926,118.0148634,39.47,Jason-1
2008,7324,0,-2.548926,118.0148634,37.48,Jason-2
2008,7593,0,-2.548926,118.0148634,43.68,Jason-2
2008,7596,0,-2.548926,118.0148634,37.97,Jason-1
2008,7861,0,-2.548926,118.0148634,38.27,Jason-1
2008,7863,0,-2.548926,118.0148634,47.08,Jason-2
2008,8137,0,-2.548926,118.0148634,60.68,Jason-2
2008,8138,0,-2.548926,118.0148634,57.57,Jason-1
2008,8405,0,-2.548926,118.0148634,67.47,Jason-1
2008,8406,0,-2.548926,118.0148634,76.18,Jason-2
2008,8674,0,-2.548926,118.0148634,92.17,Jason-1
2008,8675,0,-2.548926,118.0148634,98.28,Jason-2
2008,8952,0,-2.548926,118.0148634,118.67,Jason-1
2008,8953,0,-2.548926,118.0148634,125.38,Jason-2
2008,9214,0,-2.548926,118.0148634,147.17,Jason-1
2008,9217,0,-2.548926,118.0148634,162.58,Jason-2
2008,9495,0,-2.548926,118.0148634,152.97,Jason-1
2008,9762,0,-2.548926,118.0148634,152.67,Jason-1
2008,9767,0,-2.548926,118.0148634,161.28,Jason-2
2009,35,0,-2.548926,118.0148634,166.67,Jason-1
2009,37,0,-2.548926,118.0148634,178.98,Jason-2
2009,311,0,-2.548926,118.0148634,180.17,Jason-1
2009,319,0,-2.548926,118.0148634,179.88,Jason-2
2009,576,0,-2.548926,118.0148634,144.67,Jason-1
2009,58,0,-2.548926,118.0148634,145.68,Jason-2
2009,854,0,-2.548926,118.0148634,147.68,Jason-2
2009,1122,0,-2.548926,118.0148634,139.18,Jason-2
2009,1256,0,-2.548926,118.0148634,161.27,Jason-1
2009,1399,0,-2.548926,118.0148634,136.88,Jason-2
2009,152,0,-2.548926,118.0148634,132.97,Jason-1
2009,1668,0,-2.548926,118.0148634,139.88,Jason-2
2009,1787,0,-2.548926,118.0148634,149.27,Jason-1
2009,1936,0,-2.548926,118.0148634,144.18,Jason-2
2009,2066,0,-2.548926,118.0148634,132.67,Jason-1
2009,2207,0,-2.548926,118.0148634,139.58,Jason-2
2009,2335,0,-2.548926,118.0148634,139.87,Jason-1
2009,2487,0,-2.548926,118.0148634,125.28,Jason-2
2009,2613,0,-2.548926,118.0148634,121.67,Jason-1
2009,2751,0,-2.548926,118.0148634,114.48,Jason-2
2009,2884,0,-2.548926,118.0148634,115.37,Jason-1
2009,3024,0,-2.548926,118.0148634,128.78,Jason-2
2009,3149,0,-2.548926,118.0148634,123.57,Jason-1
2009,3296,0,-2.548926,118.0148634,110.98,Jason-2
2009,3424,0,-2.548926,118.0148634,104.67,Jason-1
2009,3569,0,-2.548926,118.0148634,88.58,Jason-2
2009,3698,0,-2.548926,118.0148634,86.17,Jason-1
2009,3835,0,-2.548926,118.0148634,107.28,Jason-2
2009,3965,0,-2.548926,118.0148634,84.97,Jason-1
2009,4112,0,-2.548926,118.0148634,67.18,Jason-2
2009,4241,0,-2.548926,118.0148634,70.87,Jason-1
2009,4382,0,-2.548926,118.0148634,53.98,Jason-2
2009,4513,0,-2.548926,118.0148634,54.67,Jason-1
2009,4653,0,-2.548926,118.0148634,51.38,Jason-2
2009,4782,0,-2.548926,118.0148634,64.57,Jason-1
2009,4924,0,-2.548926,118.0148634,35.48,Jason-2
2009,5059,0,-2.548926,118.0148634,42.67,Jason-1
2009,5197,0,-2.548926,118.0148634,6.88,Jason-2
2009,5327,0,-2.548926,118.0148634,4.67,Jason-1
2009,5469,0,-2.548926,118.0148634,-25.72,Jason-2
2009,5599,0,-2.548926,118.0148634,-20.03,Jason-1
2009,5742,0,-2.548926,118.0148634,-35.32,Jason-2
2009,5869,0,-2.548926,118.0148634,-24.63,Jason-1
2009,601,0,-2.548926,118.0148634,-43.92,Jason-2
2009,6137,0,-2.548926,118.0148634,-19.33,Jason-1
2009,6283,0,-2.548926,118.0148634,-34.52,Jason-2
2009,6414,0,-2.548926,118.0148634,-19.73,Jason-1
2009,6554,0,-2.548926,118.0148634,-20.52,Jason-2
2009,6686,0,-2.548926,118.0148634,-13.73,Jason-1
2009,6827,0,-2.548926,118.0148634,-12.92,Jason-2
2009,6939,0,-2.548926,118.0148634,2.87,Jason-1
2009,7095,0,-2.548926,118.0148634,-7.22,Jason-2
2009,736,0,-2.548926,118.0148634,-5.83,Jason-1
2009,7369,0,-2.548926,118.0148634,-0.72,Jason-2
2009,7499,0,-2.548926,118.0148634,19.97,Jason-1
2009,7641,0,-2.548926,118.0148634,6.88,Jason-2
2009,7767,0,-2.548926,118.0148634,9.07,Jason-1
2009,7911,0,-2.548926,118.0148634,5.48,Jason-2
2009,8042,0,-2.548926,118.0148634,4.97,Jason-1
2009,8186,0,-2.548926,118.0148634,0.58,Jason-2
2009,8312,0,-2.548926,118.0148634,3.67,Jason-1
2009,8454,0,-2.548926,118.0148634,-4.42,Jason-2
2009,8578,0,-2.548926,118.0148634,4.27,Jason-1
2009,8722,0,-2.548926,118.0148634,18.08,Jason-2
2009,8858,0,-2.548926,118.0148634,17.87,Jason-1
2009,8993,0,-2.548926,118.0148634,42.18,Jason-2
2009,9125,0,-2.548926,118.0148634,47.37,Jason-1
2009,9263,0,-2.548926,118.0148634,49.88,Jason-2
2009,9401,0,-2.548926,118.0148634,49.47,Jason-1
2009,9539,0,-2.548926,118.0148634,53.28,Jason-2
2009,9669,0,-2.548926,118.0148634,50.77,Jason-1
2009,9808,0,-2.548926,118.0148634,63.28,Jason-2
2009,9945,0,-2.548926,118.0148634,61.27,Jason-1
2010,79,0,-2.548926,118.0148634,67.48,Jason-2
2010,213,0,-2.548926,118.0148634,67.67,Jason-1
2010,355,0,-2.548926,118.0148634,76.08,Jason-2
2010,486,0,-2.548926,118.0148634,71.37,Jason-1
2010,625,0,-2.548926,118.0148634,66.78,Jason-2
2010,755,0,-2.548926,118.0148634,70.17,Jason-1
2010,899,0,-2.548926,118.0148634,68.88,Jason-2
2010,1026,0,-2.548926,118.0148634,58.77,Jason-1
2010,1169,0,-2.548926,118.0148634,46.08,Jason-2
2010,1296,0,-2.548926,118.0148634,31.77,Jason-1
2010,144,0,-2.548926,118.0148634,64.08,Jason-2
2010,157,0,-2.548926,118.0148634,55.07,Jason-1
2010,1711,0,-2.548926,118.0148634,76.08,Jason-2
2010,1838,0,-2.548926,118.0148634,41.57,Jason-1
2010,1985,0,-2.548926,118.0148634,44.48,Jason-2
2010,2111,0,-2.548926,118.0148634,36.47,Jason-1
2010,2254,0,-2.548926,118.0148634,57.68,Jason-2
2010,2391,0,-2.548926,118.0148634,44.97,Jason-1
2010,2527,0,-2.548926,118.0148634,81.78,Jason-2
2010,2654,0,-2.548926,118.0148634,58.47,Jason-1
2010,2798,0,-2.548926,118.0148634,60.58,Jason-2
2010,2931,0,-2.548926,118.0148634,63.67,Jason-1
2010,3073,0,-2.548926,118.0148634,68.18,Jason-2
2010,3197,0,-2.548926,118.0148634,59.97,Jason-1
2010,334,0,-2.548926,118.0148634,36.68,Jason-2
2010,347,0,-2.548926,118.0148634,42.07,Jason-1
2010,3612,0,-2.548926,118.0148634,41.68,Jason-2
2010,3738,0,-2.548926,118.0148634,55.87,Jason-1
2010,388,0,-2.548926,118.0148634,69.38,Jason-2
2010,4017,0,-2.548926,118.0148634,62.57,Jason-1
2010,4154,0,-2.548926,118.0148634,58.68,Jason-2
2010,4269,0,-2.548926,118.0148634,44.17,Jason-1
2010,4425,0,-2.548926,118.0148634,24.18,Jason-2
2010,4557,0,-2.548926,118.0148634,32.47,Jason-1
2010,4699,0,-2.548926,118.0148634,16.18,Jason-2
2010,4828,0,-2.548926,118.0148634,44.67,Jason-1
2010,4971,0,-2.548926,118.0148634,36.98,Jason-2
2010,5096,0,-2.548926,118.0148634,65.47,Jason-1
2010,5245,0,-2.548926,118.0148634,48.58,Jason-2
2010,5372,0,-2.548926,118.0148634,63.37,Jason-1
2010,551,0,-2.548926,118.0148634,43.38,Jason-2
2010,5633,0,-2.548926,118.0148634,41.47,Jason-1
2010,5783,0,-2.548926,118.0148634,42.58,Jason-2
2010,5915,0,-2.548926,118.0148634,41.57,Jason-1
2010,6057,0,-2.548926,118.0148634,33.98,Jason-2
2010,6182,0,-2.548926,118.0148634,73.97,Jason-1
2010,6322,0,-2.548926,118.0148634,62.58,Jason-2
2010,6456,0,-2.548926,118.0148634,80.17,Jason-1
2010,6599,0,-2.548926,118.0148634,74.28,Jason-2
2010,6727,0,-2.548926,118.0148634,87.37,Jason-1
2010,6869,0,-2.548926,118.0148634,87.68,Jason-2
2010,6999,0,-2.548926,118.0148634,83.37,Jason-1
2010,7139,0,-2.548926,118.0148634,86.88,Jason-2
2010,7263,0,-2.548926,118.0148634,91.67,Jason-1
2010,741,0,-2.548926,118.0148634,107.18,Jason-2
2010,7542,0,-2.548926,118.0148634,106.67,Jason-1
2010,7682,0,-2.548926,118.0148634,134.38,Jason-2
2010,7809,0,-2.548926,118.0148634,136.47,Jason-1
2010,7959,0,-2.548926,118.0148634,143.08,Jason-2
2010,8077,0,-2.548926,118.0148634,144.97,Jason-1
2010,8227,0,-2.548926,118.0148634,158.98,Jason-2
2010,8363,0,-2.548926,118.0148634,175.37,Jason-1
2010,8497,0,-2.548926,118.0148634,192.48,Jason-2
2010,8629,0,-2.548926,118.0148634,178.17,Jason-1
2010,8766,0,-2.548926,118.0148634,195.58,Jason-2
2010,8896,0,-2.548926,118.0148634,176.87,Jason-1
2010,9044,0,-2.548926,118.0148634,191.18,Jason-2
2010,9172,0,-2.548926,118.0148634,183.77,Jason-1
2010,9314,0,-2.548926,118.0148634,190.88,Jason-2
